pathway_size	DIS_genes	DIS_genes_add	rawp_score_max	rawp_wald_max	rawp_lr_max	rawp_score_sum2	rawp_wald_sum2	rawp_lr_sum	adjp_score_max	adjp_wald_max	adjp_lr_max	adjp_score_sum2	adjp_wald_sum2	adjp_lr_sum	pathway	address	genes
3743	 104	SOD1	NA	0	0.527397	0.4380515	0	0.400303	0.365458	0	1	1	0	1	1	GO_PLATELET_DEGRANULATION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PLATELET_DEGRANULATION	RARRES2 VEGFB ITIH3 FGA LEFTY2 FGB SERPINA1 PROS1 HRG EGF CFD FAM3C HGF CALM3 TLN1 ACTN1 VWF CLU CD36 TGFB3 PF4 TIMP3 SCG3 ALB F8 ALDOA PLG SERPINA3 CD63 AHSG TIMP1 LAMP2 TMX3 SERPINF2 SERPING1 LYN ACTN2 CYB5R1 ORM1 CD9 KNG1 SYK SEPP1 ECM1 IGF2 FN1 APOH TTN STXBP1 ITIH4 TGFB1 QSOX1 SELP BRPF3 SERPINA4 APOA1 SRGN SERPINE1 PPBP FIGF APP PLEK FGG CTSW VEGFC ITGB3 PHACTR2 HABP4 ABCC4 PDGFA A2M ORM2 ISLR IGF1 TUBA4A A1BG ITGA2B CALM2 P2RX1 TMSB4X VEGFA ACTN4 WDR1 PDGFB CDC37L1 MMRN1 SOD1 FLNA TF F13A1 CALM1 SPARC CLEC3B THBS1 FCER1G PCDH7 F5 TGFB2 VCL PSAP LGALS3BP SPP2 APLP2 GAS6
3744	 112	NA	NA	0.546576	0.4462515	0.635763	0.5608715	0.595951	0.581965	1	1	1	1	1	1	GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	SNX4 PTGS2 TLR10 OSMR F12 JAK2 TNFSF18 TNFRSF11A KLKB1 FCER1A CD47 OSM CCL5 GPRC5B XCL2 CCR2 VAMP7 CDK19 EDNRA ADORA2B GPSM3 C3 LTA TRPV4 TNIP1 IL17F S100A12 CCL26 ITGA2 TAC1 FCER1G LBP CCL3L3 XCL1 IL1RL1 CCL3L1 IL17RC AGTR1 CCL3 ADAM8 PTGER3 SERPINE1 CD6 CCR7 CCL4L2 GBP5 TLR7 S100A8 IL12B IL33 AGER CCL8 CX3CL1 WNT5A IL2 CLOCK IL15 IL17B PIK3CG IL6ST PTGER4 TNFRSF1A TLR9 MAPK13 CCL4 TNF IL23A PLA2G7 PDE2A CCL13 CCL23 AGT S100A9 NOD2 HYAL2 NLRP12 CCL15 TLR4 PLA2G4A FFAR2 RPS19 ETS1 IL21 IL17RA TNFSF11 FABP4 IL17RB PLA2G2A IDO1 STAT5B CCL1 IL18 CCL18 CCL7 LPL IL6 IL17A CCL2 TNFSF4 VAMP8 CCL16 TLR3 CCL24 IL1B ZP3 NPY5R TLR2 CD28 CCL11 CNR1 FFAR3 CREB3L3
3745	  70	NA	NA	0.6682105	0.671344	0.811311	0.7815485	0.8412135	0.824956	1	1	1	1	1	1	GO_LIPID_OXIDATION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_LIPID_OXIDATION	GCDH IVD PEX7 AMACR CRAT CYGB CPT1B ACADM ECI1 SCP2 ACOX3 ECI2 ECHS1 HADH ACADSB ACADS PEX13 MAPK14 ECH1 SLC27A2 ADIPOR1 HADHA ACADL LEP CROT PPARG BDH2 ETFDH PPARD PPARGC1A ACADVL ACAD8 ADIPOQ ALOX12 ABCD1 SESN2 ACAD11 ACOX1 PHYH ACOX2 PLA2G7 HAO2 ADIPOR2 ACAD10 DECR1 HAO1 NUDT19 PRKAA1 SLC25A17 HACL1 ACOXL ETFB HADHB ADH7 ETFA ACOT8 ACSM1 POR ALDH3A2 HSD17B4 CYP4V2 ABCD2 ACAD9 PEX2 ABCD3 EHHADH CPT2 ACAA1 CPT1A CPT1C
3746	  81	NA	NA	0.455957	0.452807	0.45545	0.4712085	0.438763	0.429243	1	1	1	1	1	1	GO_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	http://www.broadinstitute.org/gsea/msigdb/cards/GO_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	ITGB3 LAMA5 HCK CUL3 PLEK ITGB2 ADAMTS13 SEMA7A RCC2 ITGA2B PRAM1 FERMT3 PLP1 ADAM9 ITGAM ITGB1 TSPAN32 ITGAV ITGAX ITGB5 COL16A1 PTK2B TXK ITGB4 CDH17 ITGA6 CTGF CD47 ADAM10 BCAR1 DST ITGAD C6orf25 ADAM15 DAB2 ILK FERMT2 MADCAM1 SRC ITGA10 ITGA2 TEC FCER1G COL3A1 ANGPTL3 ITGA4 PTPN11 ITGA8 VAV1 CEACAM1 FUT8 ERBB2IP ITGAE ADAM11 ITGA5 NEDD9 CCM2 PRKD1 VAV3 FGR ITGB6 FBLN1 SYK ITGA3 ITGA11 ITGB8 PTK2 ITGA7 ZNF304 APOA1 NME2 ITGAL MYH9 ITGB1BP1 LAT ITGA1 TYROBP ZYX ADAMTS1 ITGB7 ITGA9
3747	  18	NA	NA	0.626176	0.626176	0.626176	0.626176	0.626176	0.626176	1	1	1	1	1	1	GO_NOTOCHORD_DEVELOPMENT	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NOTOCHORD_DEVELOPMENT	CRB2 COBL STIL SOX9 WNT11 T EPHA2 GLI1 EFNA1 NOTO YAP1 COL2A1 NOG ID3 GLI2 KDM6A WNT5A GDF3
3748	  16	NA	NA	0.079553	0.2119745	0.170976	0.117142	0.2621745	0.2318175	1	1	1	1	1	1	GO_DICARBOXYLIC_ACID_CATABOLIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_DICARBOXYLIC_ACID_CATABOLIC_PROCESS	GLUD1 ACOT8 ASPA GOT2 ALDH1L1 MTHFS GOT1 ALDH1L2 ACOT4 GLUD2 QPRT ACSF3 DDO GAD2 GLUL GAD1
3749	  13	NA	NA	0.091962	0.042139	0.042139	0.085435	0.0447395	0.046531	1	1	1	1	1	1	GO_NAD_BIOSYNTHETIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NAD_BIOSYNTHETIC_PROCESS	KMO NADSYN1 QPRT ASPDH NAMPT NMNAT2 NAPRT1 NMNAT1 AFMID PNP NMNAT3 HAAO KYNU
3750	  20	NA	NA	0.013095	0.191047	0.1810855	0.0195565	0.161651	0.1539355	0.999875	1	1	1	1	1	GO_REGULATION_OF_SULFUR_METABOLIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_SULFUR_METABOLIC_PROCESS	TCF7L2 ACPL2 PDK1 DLAT PDHB PDK2 DLD BHMT PDP1 SNCA PDHX CTNNB1 PDHA1 SP1 PDPR PDK3 PDP2 NFE2L2 PDK4 COMT
3751	 208	NA	NA	0.259651	0.099343	0.146733	0.185895	0.1366125	0.1319035	1	1	1	1	1	1	GO_SKIN_DEVELOPMENT	http://www.broadinstitute.org/gsea/msigdb/cards/GO_SKIN_DEVELOPMENT	ITGB4 DACT2 VANGL2 ANXA1 FLNB TGM1 SUFU SPRR2A CDSN PAX6 YAP1 APCDD1 PKD1 LELP1 LCE1F CLDN1 SMAD4 LCE2C INTU DKK1 TMEM79 LCE3A ITGA2 TGFB2 LCE1D LCE2B LOR FGF7 KRT76 NOTCH1 LCE3D LAMA5 ERCC2 ST14 SPRR2F LCE1B LGR4 FRAS1 SRF LCE6A PALLD ABCB6 WNT5A FZD3 LDB2 SPINK5 LCE3C PDGFA AKR1C3 HRNR SFN DSP TGM3 CELSR1 ADAMTS2 KAZN ITGA3 CDH3 SAV1 GRHL3 EDAR COL1A2 NSDHL SHH SPRR1B IRF6 CLIC4 ABCA12 RYR1 WDR48 LTB CYP26B1 PTCH2 FLG2 LGR5 KRT84 FOXE1 LCE1E CASP14 KRT25 WNT10A COL3A1 LCE1C EVPL FOXQ1 FGFR2 IFT74 TSG101 STS POU3F1 HDAC1 FOSL2 ERRFI1 PSEN1 IVL EDA SLITRK5 ZDHHC21 LCE3B PPL CBX7 CDC42 ITGA6 SPRR2D SOX9 CASP3 RELA SOS1 FA2H SPRR2G EGFR HOXC13 ACER1 PIP5K1A LCE4A PPHLN1 EXPH5 LCE2A KRT2 CTNNB1 MED1 DSG4 LATS2 SPRR1A SOX18 SCEL LDB1 ASCL4 SPRR2B DDR1 TP63 FZD6 LEF1 STK4 C1orf172 DLL1 RBPJ KRT10 IGFBP5 GBA KRT17 EPHA2 LCE1A KRT1 S100A7 FGF10 TXNIP GJB3 SOX21 FOXN1 TNFRSF19 ADAM9 DNASE1L2 MAP2K1 LCE2D LHX2 ATP7A WNT16 SPRR2E SLC27A4 ASPRV1 KRT9 LCE3E CSTA CNFN INHBA SNAI1 ARRDC3 SPRR3 BCL2 KRT16 ALOX12 LCE5A JUP CERS3 HDAC2 DHCR24 COL5A1 ATP8A2 BCL11B TCF15 SPRR4 COL5A3 AARS EREG JAG1 GNAS TCHH KRT27 LATS1 ALOX12B FUZ OVOL1 LRP4 CD109 COL5A2 SHARPIN CLDN4 COL1A1 ALOXE3 TFAP2B KRT71 ALX4 FLG SMO C1orf68 ACVR1B SOSTDC1
3752	  71	NA	NA	0.2777575	0.1642995	0.2167535	0.1837585	0.1207105	0.12619	1	1	1	1	1	1	GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GNG2 S1PR4 ADCY1 ADCY8 GPR21 ADORA2A ADCY4 OPRM1 ADCY3 ADCY6 ADRA1A GPR52 DRD1 GNAL PTHLH CALCRL FSHR GPR3 GNA13 OR56A4 GPR78 CHGA ADCY5 CALCA TSHR ADM2 PDE4D UCN3 ADORA2B PTH1R GNAQ PTH CRHR1 ADRA2A ADCY7 CALCR LHCGR ADRB2 DRD5 ADRA1D DRD2 RAPGEF2 ADCY9 ADRA2C NPR3 DRD3 RXFP2 OR56A1 GNB1 PTGIR GPR101 ADRB1 GPR133 ADRA1B ADCYAP1 SLC9A3R1 GALR2 GCGR GHRH ADRA2B ADCY2 GNAS OR13F1 PTGER2 OR5T1 GHRHR ADRB3 UCN2 GALR1 VIP GPR26
3753	 112	NA	NA	0.1848195	0.233133	0.235705	0.188209	0.2549635	0.2210305	1	1	1	1	1	1	GO_MESODERM_DEVELOPMENT	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MESODERM_DEVELOPMENT	WNT5A LHX2 FOXH1 SETD2 MEST TRIM15 POU4F1 NODAL ITGB1 SCXB SMAD3 ACVR2B PRKACA TBX6 CHRD WLS OSR1 TBX20 HES7 DLL3 ITGB3 EPHA2 TWSG1 EYA2 BMX FOXF1 HCK CRB2 MESDC2 ACVR1 SRF EYA1 SMAD2 CTDNEP1 HMGA2 CITED2 MESP1 SMAD4 ETV2 BMP4 NUP133 TIE1 GDF3 TLX2 EPB41L5 WNT3 TP63 LEF1 TBX3 DKK1 ITGA2 PRKAR1A IKZF3 IRX3 ZFPM2 ITGB4 TBX1 NF2 YAP1 JAK2 BMP7 VEGFA WNT3A RPL38 ETS2 NR4A3 KDM6A TSPY8 GPI SMO PALB2 EXT1 PPP2CA GDF11 FOXC1 OVOL1 FGFR2 T TXNRD1 ACVR2A FGF8 PAX2 ITGA8 IKZF1 BMPR1A BMPR2 SECTM1 MATK TCF15 NOG AXIN1 DAND5 POFUT2 EOMES FOXC2 KLF4 EXOC4 HAND1 WNT11 INHBA SNAI1 BTK SMAD1 HOXA11 SIX2 ITGA3 AMH SHH FGFR1 EXT2 KDM6B TAL1
3754	  41	NA	NA	0.819207	0.8178725	0.639458	0.729875	0.6205145	0.6791335	1	1	1	1	1	1	GO_GENITALIA_DEVELOPMENT	http://www.broadinstitute.org/gsea/msigdb/cards/GO_GENITALIA_DEVELOPMENT	DHCR24 MERTK LHX1 CTNNB1 STRA6 TYRO3 DNAJC19 ESR1 ASB1 TBX3 TP63 BMP6 FOXF2 WNT9B BAK1 ROR2 HOXD13 RBP4 HNF1B KLHL10 SHH PKD1 TCF7 TEX15 SRD5A1 SYCP2 HSD17B3 WNT5A AXL NIPBL BAX WT1 GJB2 BMP5 LRP6 FGF10 LHCGR PTPN11 CHD7 FGF8 LGR4
3755	  17	NA	NA	0.195104	0.092803	0.117849	0.1932405	0.116735	0.1165865	1	1	1	1	1	1	GO_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	FKBP1B CALM3 CALM1 TRDN SLA2 FKBP1A PLEK PKD2 CASQ2 GSTM2 CALM2 ITPR1 CLIC2 GSTO1 SRI ATP2B4 PRNP
3756	  16	NA	NA	0.2496675	0.141654	0.1900105	0.228336	0.1465205	0.1587255	1	1	1	1	1	1	GO_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT1_PROTEIN	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT1_PROTEIN	CD40 TNFRSF18 SOCS1 IL23R IL23A FGFR3 IFNG PTPN2 HPX LIF IL12B KIT IL6ST TNFRSF1A IL21 TNFSF18
